172.66.3.200:2096#HK 移动优选[108ms]
172.67.156.30:8443#US 移动优选[224ms]
172.66.138.100:2087#US 移动优选[225ms]
162.159.241.7:2053#US 移动优选[225ms]
104.27.202.160:2087#US 移动优选[226ms]
104.27.116.75:2096#US 移动优选[226ms]
104.24.238.121:2083#US 移动优选[227ms]
162.159.248.146:8443#US 移动优选[227ms]
104.17.35.56:8443#US 移动优选[228ms]
104.21.229.150:2083#US 移动优选[228ms]
172.64.100.200:2096#US 移动优选[228ms]
104.27.69.197:2053#US 移动优选[228ms]
104.27.196.35:2083#US 移动优选[228ms]
104.24.88.171:2096#US 移动优选[229ms]
104.24.135.24:2096#US 移动优选[229ms]
104.21.44.1:8443#US 移动优选[229ms]
172.66.210.79:2053#US 移动优选[229ms]
104.21.39.200:2083#US 移动优选[230ms]
172.66.40.61:2096#US 移动优选[230ms]
104.25.1.89:443#US 移动优选[231ms]
172.66.44.219:443#US 移动优选[231ms]
104.24.5.43:2053#US 移动优选[231ms]
172.66.169.195:2053#US 移动优选[232ms]
104.27.97.95:2096#US 移动优选[233ms]
104.24.43.18:2053#US 移动优选[233ms]
104.27.202.98:2096#US 移动优选[233ms]
104.27.199.218:2083#US 移动优选[233ms]
104.21.227.244:2083#US 移动优选[235ms]
104.25.192.146:2083#US 移动优选[236ms]
172.66.196.115:8443#US 移动优选[238ms]
172.66.209.161:2083#US 移动优选[240ms]
104.19.188.76:8443#US 移动优选[240ms]
172.66.133.119:2087#US 移动优选[241ms]
172.67.107.203:2087#US 移动优选[244ms]
172.66.136.246:2083#US 移动优选[246ms]
104.21.218.237:2053#US 移动优选[248ms]
162.159.128.184:2087#GB 移动优选[260ms]
104.20.60.160:2096#DE 移动优选[261ms]
162.159.132.151:2053#GB 移动优选[267ms]
162.159.154.3:2096#GB 移动优选[267ms]
162.159.151.50:443#GB 移动优选[269ms]
162.159.158.106:2096#GB 移动优选[271ms]
104.20.55.245:2087#DE 移动优选[271ms]
104.24.5.53:443#US 移动优选[388ms]
104.24.77.17:8443#US 移动优选[388ms]
172.64.101.28:2053#US 移动优选[471ms]
23.227.39.15:2087#US 移动优选[477ms]
104.26.2.65:2096#US 移动优选[489ms]
104.26.11.37:2053#US 移动优选[493ms]
172.67.76.37:2053#US 移动优选[494ms]
104.26.2.210:2096#US 移动优选[496ms]
172.66.47.153:2053#US 移动优选[498ms]
103.21.244.214:443#HK 移动优选[97ms]
103.21.244.109:443#HK 移动优选[97ms]
104.21.92.123:2096#HK 移动优选[99ms]
103.21.244.96:2087#HK 移动优选[105ms]
104.17.152.168:2083#HK 移动优选[112ms]
103.21.244.116:2083#HK 移动优选[113ms]
104.16.250.55:2087#HK 移动优选[173ms]
104.19.216.199:8443#US 移动优选[200ms]
104.19.185.42:2053#US 移动优选[202ms]
104.16.104.20:8443#US 移动优选[202ms]
104.16.159.131:2096#HK 移动优选[203ms]
190.93.246.177:2053#US 移动优选[204ms]
104.18.133.223:2083#US 移动优选[205ms]
190.93.245.73:8443#US 移动优选[207ms]
190.93.245.251:2096#US 移动优选[209ms]
162.159.248.100:2087#US 移动优选[209ms]
173.245.49.177:2053#US 移动优选[209ms]
162.159.154.243:2096#GB 移动优选[210ms]
104.18.176.78:2083#US 移动优选[213ms]
104.19.206.239:2096#US 移动优选[213ms]
162.159.82.223:8443#GB 移动优选[214ms]
190.93.246.154:2053#US 移动优选[215ms]
103.21.244.198:2053#US 移动优选[216ms]
104.24.204.177:443#US 移动优选[216ms]
103.21.244.120:443#US 移动优选[217ms]
103.21.244.61:443#US 移动优选[218ms]
104.24.249.90:2083#US 移动优选[219ms]
190.93.245.194:8443#US 移动优选[219ms]
104.27.207.60:2083#US 移动优选[219ms]
104.24.48.88:2083#US 移动优选[220ms]
104.24.228.239:443#US 移动优选[221ms]
103.21.244.228:2053#US 移动优选[222ms]
190.93.247.222:2096#US 移动优选[222ms]
103.21.244.174:2096#US 移动优选[222ms]
104.17.67.154:8443#US 移动优选[222ms]
104.18.176.127:443#US 移动优选[223ms]
104.25.72.184:2083#US 移动优选[224ms]
162.159.90.13:2087#US 移动优选[225ms]
190.93.246.128:2087#US 移动优选[225ms]
104.16.100.147:2083#US 移动优选[226ms]
190.93.246.75:2053#US 移动优选[227ms]
188.114.98.69:8443#US 移动优选[228ms]
141.101.114.17:8443#US 移动优选[228ms]
104.25.7.13:2096#US 移动优选[229ms]
104.25.81.237:2053#US 移动优选[230ms]
188.114.99.59:2087#US 移动优选[231ms]
104.25.140.199:2096#US 移动优选[231ms]
188.114.96.200:2083#US 移动优选[235ms]
104.16.169.19:2087#US 移动优选[236ms]
104.27.109.41:2087#US 移动优选[238ms]
104.18.255.236:2083#US 移动优选[239ms]
103.31.4.205:2083#US 移动优选[242ms]
104.26.9.162:2053#US 移动优选[243ms]
188.114.97.88:2053#US 移动优选[248ms]
103.31.4.73:443#US 移动优选[251ms]
103.31.4.125:2087#US 移动优选[252ms]
162.159.152.3:2096#GB 移动优选[265ms]
104.21.196.196:2053#US 移动优选[268ms]
104.18.27.83:2087#GB 移动优选[270ms]
103.31.4.139:8443#US 移动优选[272ms]
103.31.4.220:2096#US 移动优选[273ms]
103.31.4.68:2083#US 移动优选[274ms]
103.31.4.47:2053#US 移动优选[278ms]
103.31.4.249:8443#US 移动优选[282ms]
103.31.4.205:2087#US 移动优选[284ms]
103.31.4.120:2053#US 移动优选[293ms]
103.31.4.33:443#US 移动优选[293ms]
190.93.246.201:2083#US 移动优选[458ms]
188.114.96.193:2053#US 移动优选[463ms]
172.64.75.93:2087#US 移动优选[487ms]
104.26.13.139:2096#HK 联通优选[161ms]
172.67.65.150:8443#HK 联通优选[172ms]
172.67.70.84:8443#HK 联通优选[175ms]
172.67.71.68:2096#HK 联通优选[176ms]
172.66.3.163:2053#US 联通优选[189ms]
172.67.75.136:2053#HK 联通优选[190ms]
188.164.248.254:2096#US 联通优选[191ms]
104.17.172.141:2096#US 联通优选[192ms]
104.17.211.231:8443#US 联通优选[194ms]
104.17.158.68:443#US 联通优选[194ms]
104.17.50.252:2053#US 联通优选[195ms]
104.17.127.30:8443#US 联通优选[196ms]
104.16.254.193:2087#US 联通优选[198ms]
104.19.32.247:2083#US 联通优选[198ms]
104.19.35.46:443#US 联通优选[198ms]
104.17.188.157:8443#US 联通优选[198ms]
104.17.177.171:443#US 联通优选[198ms]
104.26.2.51:2053#HK 联通优选[199ms]
8.39.125.55:2053#US 联通优选[199ms]
104.18.33.43:8443#US 联通优选[199ms]
104.19.33.161:2096#US 联通优选[200ms]
104.19.148.62:2083#US 联通优选[200ms]
188.164.248.197:2087#US 联通优选[202ms]
8.35.211.116:8443#US 联通优选[203ms]
104.17.119.76:2053#US 联通优选[203ms]
104.16.251.75:2053#US 联通优选[203ms]
104.17.183.168:443#US 联通优选[203ms]
104.18.33.155:8443#US 联通优选[204ms]
104.17.218.196:2053#US 联通优选[204ms]
104.17.208.20:2053#US 联通优选[204ms]
8.39.125.233:2087#US 联通优选[204ms]
104.19.32.152:2096#US 联通优选[204ms]
172.66.1.91:2053#US 联通优选[205ms]
104.16.249.54:2053#US 联通优选[205ms]
104.17.119.69:2087#US 联通优选[206ms]
188.164.248.37:8443#US 联通优选[206ms]
104.17.108.91:2083#US 联通优选[207ms]
91.193.58.34:8443#US 联通优选[207ms]
104.17.215.32:443#US 联通优选[207ms]
8.39.125.250:8443#US 联通优选[207ms]
104.18.33.28:2083#US 联通优选[207ms]
104.26.3.203:443#HK 联通优选[208ms]
188.164.248.188:443#US 联通优选[208ms]
104.19.33.134:2096#US 联通优选[208ms]
104.17.191.220:2053#US 联通优选[208ms]
172.66.1.229:2053#US 联通优选[209ms]
104.17.18.222:2087#US 联通优选[209ms]
104.19.35.83:2053#US 联通优选[209ms]
104.19.54.29:2087#US 联通优选[210ms]
104.16.146.76:2053#US 联通优选[210ms]
104.19.33.147:8443#US 联通优选[210ms]
104.19.50.145:2087#US 联通优选[211ms]
104.19.34.25:2096#US 联通优选[211ms]
104.17.18.78:8443#US 联通优选[211ms]
188.164.248.145:2087#US 联通优选[211ms]
104.16.153.157:2087#US 联通优选[211ms]
104.17.147.189:2087#US 联通优选[212ms]
104.17.48.170:8443#US 联通优选[213ms]
8.35.211.225:2053#US 联通优选[213ms]
104.18.33.20:2087#US 联通优选[213ms]
8.39.125.77:8443#US 联通优选[213ms]
8.39.125.24:2083#US 联通优选[215ms]
188.164.248.5:2087#US 联通优选[215ms]
104.17.26.246:2087#US 联通优选[215ms]
172.66.1.190:443#US 联通优选[216ms]
104.17.151.118:443#US 联通优选[216ms]
8.35.211.101:2096#US 联通优选[216ms]
104.17.184.25:2053#US 联通优选[216ms]
104.16.158.80:2083#US 联通优选[217ms]
188.164.248.79:2083#US 联通优选[217ms]
104.19.33.176:2083#US 联通优选[217ms]
104.18.33.232:443#US 联通优选[218ms]
8.39.125.19:2087#US 联通优选[218ms]
172.66.1.84:2053#US 联通优选[218ms]
104.16.247.149:8443#US 联通优选[218ms]
8.35.211.44:2087#US 联通优选[218ms]
104.17.29.74:443#US 联通优选[218ms]
104.17.174.213:2053#US 联通优选[219ms]
188.164.248.169:8443#US 联通优选[219ms]
8.35.211.116:2096#US 联通优选[219ms]
104.17.164.50:2083#US 联通优选[220ms]
172.66.0.163:2087#US 联通优选[220ms]
104.19.54.24:2096#US 联通优选[220ms]
104.17.210.254:8443#US 联通优选[220ms]
104.19.149.47:2083#US 联通优选[220ms]
104.18.33.120:8443#US 联通优选[221ms]
104.17.182.108:2083#US 联通优选[221ms]
8.39.125.145:2083#US 联通优选[221ms]
172.66.1.205:2053#US 联通优选[222ms]
8.39.125.185:2096#US 联通优选[222ms]
172.66.1.208:2083#US 联通优选[222ms]
104.18.33.127:443#US 联通优选[222ms]
104.17.185.38:2087#US 联通优选[222ms]
104.17.114.135:2096#US 联通优选[222ms]
104.19.35.120:443#US 联通优选[223ms]
104.17.116.169:443#US 联通优选[223ms]
8.39.125.186:443#US 联通优选[223ms]
104.17.146.220:8443#US 联通优选[223ms]
104.17.103.222:2096#US 联通优选[223ms]
104.17.172.140:443#US 联通优选[223ms]
104.16.241.190:2096#US 联通优选[224ms]
104.19.55.80:2087#US 联通优选[224ms]
104.17.30.215:8443#US 联通优选[224ms]
8.39.125.214:443#US 联通优选[224ms]
104.16.153.188:2083#US 联通优选[224ms]
172.66.0.163:2083#US 联通优选[225ms]
104.17.100.105:2083#US 联通优选[226ms]
104.17.175.247:443#US 联通优选[227ms]
104.17.24.5:2096#US 联通优选[227ms]
104.19.32.14:8443#US 联通优选[228ms]
104.17.106.76:2053#US 联通优选[229ms]
104.17.184.125:2087#US 联通优选[229ms]
104.17.104.219:2096#US 联通优选[229ms]
91.193.58.119:2096#US 联通优选[229ms]
172.66.0.84:2053#US 联通优选[229ms]
104.19.147.86:2087#US 联通优选[230ms]
104.19.35.93:443#US 联通优选[230ms]
104.17.52.222:2087#US 联通优选[230ms]
104.19.49.97:8443#US 联通优选[231ms]
104.17.146.157:8443#US 联通优选[231ms]
104.17.182.185:8443#US 联通优选[232ms]
104.17.221.85:2096#US 联通优选[232ms]
104.17.164.199:8443#US 联通优选[232ms]
8.35.211.230:2096#US 联通优选[232ms]
104.17.58.231:2053#US 联通优选[232ms]
104.17.106.195:443#US 联通优选[233ms]
8.39.125.201:8443#US 联通优选[233ms]
104.19.54.194:2087#US 联通优选[233ms]
188.164.248.254:2087#US 联通优选[233ms]
104.17.182.55:2096#US 联通优选[234ms]
104.17.49.114:2087#US 联通优选[234ms]
104.18.33.173:2096#US 联通优选[234ms]
104.19.33.75:2096#US 联通优选[234ms]
104.17.190.88:2096#US 联通优选[234ms]
8.39.125.72:2087#US 联通优选[235ms]
104.16.255.116:2083#US 联通优选[235ms]
104.17.106.144:8443#US 联通优选[235ms]
8.35.211.215:2087#US 联通优选[236ms]
8.35.211.57:2053#US 联通优选[236ms]
104.17.19.178:2087#US 联通优选[236ms]
188.164.248.87:2096#US 联通优选[236ms]
104.16.148.155:2053#US 联通优选[236ms]
104.17.213.28:2087#US 联通优选[236ms]
104.16.150.130:2053#US 联通优选[237ms]
104.19.54.243:2053#US 联通优选[237ms]
104.17.122.194:2087#US 联通优选[237ms]
8.39.125.10:2096#US 联通优选[237ms]
91.193.58.33:443#US 联通优选[237ms]
104.17.26.161:2087#US 联通优选[237ms]
104.17.181.27:2083#US 联通优选[237ms]
104.17.60.19:2096#US 联通优选[238ms]
104.19.51.83:443#US 联通优选[238ms]
104.17.183.123:2053#US 联通优选[239ms]
188.164.248.205:2083#US 联通优选[239ms]
104.17.169.209:2053#US 联通优选[239ms]
104.18.33.41:2053#US 联通优选[239ms]
8.35.211.227:2096#US 联通优选[240ms]
104.17.159.149:443#US 联通优选[240ms]
104.17.189.218:2083#US 联通优选[240ms]
104.17.29.101:2096#US 联通优选[241ms]
104.17.108.157:2096#US 联通优选[242ms]
104.17.221.105:2087#US 联通优选[242ms]
104.17.150.94:2087#US 联通优选[242ms]
8.39.125.117:2087#US 联通优选[242ms]
104.17.51.128:8443#US 联通优选[244ms]
104.18.33.42:2053#US 联通优选[244ms]
104.17.178.18:2087#US 联通优选[244ms]
188.164.248.216:443#US 联通优选[244ms]
8.39.125.59:2096#US 联通优选[244ms]
104.19.50.50:2087#US 联通优选[244ms]
8.35.211.248:8443#US 联通优选[244ms]
104.17.125.50:8443#US 联通优选[245ms]
104.17.214.233:8443#US 联通优选[246ms]
104.17.173.159:2083#US 联通优选[246ms]
104.17.122.194:8443#US 联通优选[247ms]
104.16.241.202:443#US 联通优选[247ms]
104.19.55.106:2087#US 联通优选[247ms]
104.19.150.80:2053#US 联通优选[247ms]
104.17.179.226:2083#US 联通优选[247ms]
104.17.117.40:8443#US 联通优选[248ms]
104.17.175.181:2087#US 联通优选[248ms]
104.18.33.197:2083#US 联通优选[248ms]
104.17.149.191:2087#US 联通优选[250ms]
104.16.243.87:2053#US 联通优选[250ms]
104.19.54.186:443#US 联通优选[250ms]
104.17.20.148:443#US 联通优选[251ms]
104.16.149.47:2096#US 联通优选[252ms]
104.17.31.214:2083#US 联通优选[252ms]
104.17.212.112:2083#US 联通优选[252ms]
104.17.62.206:8443#US 联通优选[253ms]
8.35.211.194:2083#US 联通优选[253ms]
104.19.34.63:443#US 联通优选[253ms]
172.66.3.245:2053#US 联通优选[253ms]
104.19.50.251:8443#US 联通优选[253ms]
104.17.168.174:2083#US 联通优选[255ms]
104.17.147.80:443#US 联通优选[255ms]
104.17.16.216:2083#US 联通优选[255ms]
104.17.175.99:2083#US 联通优选[256ms]
104.17.167.62:8443#US 联通优选[256ms]
104.19.149.251:8443#US 联通优选[256ms]
104.17.164.208:2053#US 联通优选[256ms]
104.16.148.49:443#US 联通优选[257ms]
104.17.218.160:8443#US 联通优选[259ms]
104.18.33.141:2096#US 联通优选[259ms]
104.19.146.164:2096#US 联通优选[259ms]
104.17.99.94:2053#US 联通优选[260ms]
104.17.29.22:2053#US 联通优选[262ms]
104.17.115.15:2083#US 联通优选[262ms]
104.17.100.16:8443#US 联通优选[263ms]
104.17.215.58:2053#US 联通优选[265ms]
104.17.168.220:2087#US 联通优选[265ms]
104.19.145.33:2083#US 联通优选[267ms]
104.17.221.64:2096#US 联通优选[268ms]
104.17.185.38:443#US 联通优选[268ms]
104.17.162.224:443#US 联通优选[268ms]
104.19.150.129:8443#US 联通优选[268ms]
104.17.31.37:2053#US 联通优选[270ms]
104.17.19.165:2087#US 联通优选[270ms]
104.19.150.72:2096#US 联通优选[270ms]
104.19.35.8:2083#US 联通优选[273ms]
104.17.158.62:2087#US 联通优选[274ms]
104.19.149.137:443#US 联通优选[274ms]
104.16.240.78:2096#US 联通优选[274ms]
104.17.114.195:2053#US 联通优选[274ms]
104.19.146.99:2053#US 联通优选[275ms]
104.17.104.7:443#US 联通优选[276ms]
8.39.125.233:2053#US 联通优选[276ms]
104.18.33.139:8443#US 联通优选[277ms]
104.17.56.158:2083#US 联通优选[277ms]
104.19.49.128:8443#US 联通优选[278ms]
104.17.122.130:443#US 联通优选[281ms]
104.17.103.22:2053#US 联通优选[281ms]
104.17.183.97:2087#US 联通优选[282ms]
104.16.246.143:2087#US 联通优选[283ms]
8.35.211.43:2053#US 联通优选[285ms]
188.164.248.14:2096#US 联通优选[285ms]
104.19.145.249:2053#US 联通优选[286ms]
104.19.50.117:2096#US 联通优选[286ms]
104.17.54.193:8443#US 联通优选[287ms]
104.16.157.13:2087#US 联通优选[288ms]
104.17.53.4:2053#US 联通优选[288ms]
104.16.159.44:8443#US 联通优选[289ms]
188.164.248.119:8443#US 联通优选[289ms]
104.17.185.66:2096#US 联通优选[289ms]
104.17.145.249:2083#US 联通优选[292ms]
91.193.58.0:443#US 联通优选[292ms]
104.16.152.247:2083#US 联通优选[293ms]
8.39.125.97:2096#US 联通优选[293ms]
104.19.53.196:443#US 联通优选[294ms]
172.66.1.194:443#US 联通优选[294ms]
104.19.149.171:2087#US 联通优选[294ms]
104.17.60.190:2087#US 联通优选[296ms]
104.17.144.205:443#US 联通优选[297ms]
104.26.12.116:2087#HK 联通优选[298ms]
104.17.148.28:8443#US 联通优选[299ms]
104.17.167.21:2053#US 联通优选[299ms]
104.16.145.231:443#US 联通优选[300ms]
104.17.219.188:8443#US 联通优选[300ms]
8.35.211.183:443#US 联通优选[300ms]
8.39.125.104:2087#US 联通优选[303ms]
104.17.103.57:443#US 联通优选[304ms]
104.17.190.228:443#US 联通优选[304ms]
104.19.51.181:2083#US 联通优选[307ms]
188.164.248.134:2083#US 联通优选[308ms]
8.35.211.196:2083#US 联通优选[309ms]
104.16.156.104:2083#US 联通优选[310ms]
104.17.145.180:2053#US 联通优选[313ms]
104.16.248.100:2083#US 联通优选[313ms]
91.193.58.212:8443#US 联通优选[313ms]
104.17.166.4:8443#US 联通优选[317ms]
8.35.211.97:8443#US 联通优选[318ms]
104.16.245.113:2096#US 联通优选[318ms]
104.18.33.83:2096#US 联通优选[318ms]
104.17.19.78:443#US 联通优选[319ms]
104.17.210.24:2053#US 联通优选[319ms]
104.19.33.33:8443#US 联通优选[320ms]
104.19.145.12:2083#US 联通优选[321ms]
172.66.1.102:2053#US 联通优选[321ms]
104.18.33.208:2053#US 联通优选[322ms]
104.16.253.145:2096#US 联通优选[323ms]
104.19.146.8:2087#US 联通优选[323ms]
104.19.150.202:2087#US 联通优选[324ms]
104.18.33.188:8443#US 联通优选[328ms]
104.17.58.233:2087#US 联通优选[330ms]
8.39.125.155:2087#US 联通优选[331ms]
172.66.0.98:8443#US 联通优选[332ms]
104.17.166.36:2083#US 联通优选[333ms]
104.18.33.77:443#US 联通优选[334ms]
8.35.211.153:443#US 联通优选[335ms]
104.17.98.64:2087#US 联通优选[335ms]
104.16.147.177:2053#US 联通优选[336ms]
104.17.216.226:2096#US 联通优选[337ms]
104.17.51.8:2083#US 联通优选[337ms]
8.39.125.53:8443#US 联通优选[339ms]
8.35.211.155:2083#US 联通优选[340ms]
188.164.248.47:2053#US 联通优选[342ms]
104.19.33.163:2096#US 联通优选[344ms]
8.35.211.180:2053#US 联通优选[344ms]
104.19.33.176:2087#US 联通优选[344ms]
188.164.248.251:2087#US 联通优选[345ms]
172.66.0.8:2087#US 联通优选[346ms]
104.17.121.208:443#US 联通优选[346ms]
104.17.164.212:2053#US 联通优选[346ms]
104.17.152.165:443#US 联通优选[346ms]
104.17.115.17:8443#US 联通优选[348ms]
172.66.1.206:2083#US 联通优选[349ms]
104.16.240.205:2053#US 联通优选[350ms]
172.66.3.103:2083#US 联通优选[350ms]
104.19.144.109:2053#US 联通优选[351ms]
104.16.246.164:2096#US 联通优选[351ms]
104.16.156.193:2053#US 联通优选[352ms]
104.17.153.34:8443#US 联通优选[353ms]
91.193.58.8:2087#US 联通优选[355ms]
104.17.63.201:8443#US 联通优选[355ms]
104.16.248.48:2053#US 联通优选[355ms]
104.17.22.64:8443#US 联通优选[356ms]
104.17.219.154:8443#US 联通优选[357ms]
104.17.126.230:2087#US 联通优选[359ms]
104.19.149.68:2083#US 联通优选[359ms]
104.16.245.126:2083#US 联通优选[360ms]
104.17.222.62:2087#US 联通优选[361ms]
104.17.223.208:2083#US 联通优选[363ms]
104.19.149.194:2083#US 联通优选[364ms]
104.18.33.166:2087#US 联通优选[364ms]
104.17.55.128:2096#US 联通优选[365ms]
104.17.124.109:2083#US 联通优选[366ms]
104.18.33.211:2096#US 联通优选[367ms]
104.17.147.150:2096#US 联通优选[367ms]
104.19.150.41:2053#US 联通优选[368ms]
104.17.96.188:2087#US 联通优选[368ms]
172.66.3.229:2087#US 联通优选[368ms]
104.18.33.231:2083#US 联通优选[370ms]
188.164.248.79:2096#US 联通优选[372ms]
8.35.211.23:8443#US 联通优选[373ms]
104.17.31.228:2087#US 联通优选[374ms]
104.19.48.65:2053#US 联通优选[376ms]
104.17.103.123:2053#US 联通优选[381ms]
104.16.154.252:2083#US 联通优选[381ms]
104.17.223.37:443#US 联通优选[382ms]
104.19.48.246:2053#US 联通优选[383ms]
104.17.49.197:2096#US 联通优选[387ms]
8.35.211.231:2087#US 联通优选[389ms]
104.17.159.95:2083#US 联通优选[392ms]
104.17.107.0:8443#US 联通优选[392ms]
104.16.247.231:2083#US 联通优选[392ms]
104.17.168.245:443#US 联通优选[392ms]
104.17.21.41:2083#US 联通优选[393ms]
104.17.115.25:443#US 联通优选[395ms]
104.19.54.211:2083#US 联通优选[396ms]
104.17.119.80:2087#US 联通优选[396ms]
104.16.149.41:2053#US 联通优选[397ms]
104.16.158.173:2053#US 联通优选[398ms]
104.16.144.133:2053#US 联通优选[400ms]
91.193.58.181:2087#US 联通优选[400ms]
104.17.116.137:2083#US 联通优选[401ms]
104.17.165.70:2053#US 联通优选[401ms]
104.17.51.216:2083#US 联通优选[402ms]
104.17.63.243:443#US 联通优选[404ms]
104.16.252.224:2096#US 联通优选[404ms]
104.17.158.104:2083#US 联通优选[405ms]
104.16.149.244:2053#US 联通优选[408ms]
172.66.3.253:8443#US 联通优选[408ms]
8.35.211.233:2083#US 联通优选[408ms]
104.19.34.156:2087#US 联通优选[412ms]
104.17.22.17:2096#US 联通优选[413ms]
104.16.157.140:2087#US 联通优选[413ms]
104.19.145.146:2096#US 联通优选[414ms]
104.17.52.66:2053#US 联通优选[418ms]
104.17.113.155:2096#US 联通优选[421ms]
188.164.248.155:2096#US 联通优选[435ms]
104.19.32.187:2087#US 联通优选[439ms]
104.18.33.10:8443#US 联通优选[447ms]
104.17.59.229:2096#US 联通优选[449ms]
104.17.105.26:2053#US 联通优选[452ms]
104.19.34.229:2083#US 联通优选[452ms]
172.66.0.142:2083#US 联通优选[454ms]
104.16.255.236:8443#US 联通优选[457ms]
172.67.71.197:8443#HK 联通优选[473ms]
104.17.105.191:2096#US 联通优选[489ms]
172.67.84.88:8443#US 联通优选[202ms]
172.64.101.88:2096#US 联通优选[204ms]
104.24.56.35:8443#US 联通优选[206ms]
104.17.217.143:443#US 联通优选[212ms]
172.67.135.112:2053#US 联通优选[213ms]
172.66.46.241:2083#US 联通优选[215ms]
104.25.99.59:2096#US 联通优选[215ms]
104.21.231.64:443#US 联通优选[220ms]
162.159.242.55:443#US 联通优选[226ms]
172.66.3.206:8443#US 联通优选[226ms]
172.66.195.4:443#US 联通优选[229ms]
162.159.245.210:2087#US 联通优选[232ms]
172.64.95.40:443#US 联通优选[233ms]
104.21.231.19:8443#US 联通优选[233ms]
104.21.209.50:2087#US 联通优选[235ms]
104.24.90.55:2096#US 联通优选[236ms]
104.17.108.225:8443#US 联通优选[236ms]
104.31.16.53:443#US 联通优选[238ms]
104.24.94.192:2083#US 联通优选[238ms]
172.64.81.35:2096#US 联通优选[240ms]
23.227.39.5:2083#US 联通优选[241ms]
104.21.192.252:443#US 联通优选[243ms]
104.21.196.243:8443#US 联通优选[245ms]
172.67.154.55:443#US 联通优选[252ms]
104.21.119.120:8443#US 联通优选[256ms]
104.31.16.9:2083#US 联通优选[256ms]
104.24.205.187:8443#US 联通优选[279ms]
